Model,Campus,Loss,TopK,Metric,Baseline(loss0),Value,AbsDiff,RelDiff(%)
SGL,campus_15,loss3,Top 5,NDCG,0.34021,0.33858,-0.0016300000000000203,-0.47911584021634296
SGL,campus_15,loss3,Top 10,Hit Ratio,0.34749,0.34888,0.0013900000000000023,0.4000115111226229
SGL,campus_15,loss3,Top 10,Precision,0.16837,0.16904,0.0006700000000000039,0.39793312347805665
SGL,campus_15,loss3,Top 10,Recall,0.42626,0.4243,-0.0019599999999999618,-0.45981325951296437
SGL,campus_15,loss3,Top 10,NDCG,0.3655,0.36393,-0.0015700000000000158,-0.4295485636114955
SGL,campus_15,loss3,Top 20,Hit Ratio,0.51416,0.519,0.0048400000000000665,0.9413412167418832
SGL,campus_15,loss3,Top 20,Precision,0.12456,0.12573,0.0011700000000000044,0.9393063583815064
SGL,campus_15,loss3,Top 20,Recall,0.54416,0.54785,0.003689999999999971,0.6781093795942318
SGL,campus_15,loss3,Top 20,NDCG,0.40045,0.4005,5.0000000000050004e-05,0.012485953302547138
SGL,campus_15,loss5,Top 3,Hit Ratio,0.14872,0.14725,-0.001469999999999999,-0.9884346422807956
SGL,campus_15,loss5,Top 3,Precision,0.2402,0.23782,-0.0023799999999999932,-0.990840965861779
SGL,campus_15,loss5,Top 3,Recall,0.24207,0.23943,-0.0026400000000000035,-1.0905936299417538
SGL,campus_15,loss5,Top 3,NDCG,0.32114,0.31731,-0.00383,-1.1926262689169833
SGL,campus_15,loss5,Top 5,Hit Ratio,0.21597,0.21376,-0.0022099999999999898,-1.023290271797004
SGL,campus_15,loss5,Top 5,Precision,0.20929,0.20715,-0.002140000000000003,-1.022504658607675
SGL,campus_15,loss5,Top 5,Recall,0.31494,0.30984,-0.005099999999999993,-1.6193560678224403
SGL,campus_15,loss5,Top 5,NDCG,0.34021,0.33549,-0.004720000000000002,-1.387378383939332
SGL,campus_15,loss5,Top 10,Hit Ratio,0.34749,0.34818,0.0006899999999999684,0.1985668652335228
SGL,campus_15,loss5,Top 10,Precision,0.16837,0.16871,0.00034000000000000696,0.20193621191424066
SGL,campus_15,loss5,Top 10,Recall,0.42626,0.42561,-0.0006499999999999839,-0.15248909116501289
SGL,campus_15,loss5,Top 10,NDCG,0.3655,0.36283,-0.0026700000000000057,-0.730506155950754
SGL,campus_15,loss5,Top 20,Hit Ratio,0.51416,0.51686,0.0027000000000000357,0.5251283647113808
SGL,campus_15,loss5,Top 20,Precision,0.12456,0.12522,0.0006599999999999939,0.5298651252408428
SGL,campus_15,loss5,Top 20,Recall,0.54416,0.54447,0.00031000000000003247,0.05696853866510447
SGL,campus_15,loss5,Top 20,NDCG,0.40045,0.39821,-0.0022399999999999642,-0.5593707079535434
SGL,campus_34,loss3,Top 3,Hit Ratio,0.37606,0.37954,0.003479999999999983,0.9253842471945921
SGL,campus_34,loss3,Top 3,Precision,0.23275,0.2349,0.0021499999999999853,0.9237379162191129
SGL,campus_34,loss3,Top 3,Recall,0.43949,0.44144,0.0019500000000000073,0.44369610230039536
SGL,campus_34,loss3,Top 3,NDCG,0.40201,0.4053,0.003290000000000015,0.8183876022984541
SGL,campus_34,loss3,Top 5,Hit Ratio,0.47536,0.47785,0.0024899999999999922,0.5238135307977095
SGL,campus_34,loss3,Top 5,Precision,0.17652,0.17745,0.0009299999999999864,0.5268524813052268
SGL,campus_34,loss3,Top 5,Recall,0.52822,0.53329,0.005070000000000019,0.9598273446669983
SGL,campus_34,loss3,Top 5,NDCG,0.43836,0.44192,0.003559999999999952,0.8121178939684168
SGL,campus_34,loss3,Top 10,Hit Ratio,0.59507,0.59507,0.0,0.0
SGL,campus_34,loss3,Top 10,Precision,0.11049,0.11049,0.0,0.0
SGL,campus_34,loss3,Top 10,Recall,0.62991,0.63266,0.00275000000000003,0.43657030369418337
SGL,campus_34,loss3,Top 10,NDCG,0.47639,0.47904,0.002650000000000041,0.5562669241587862
SGL,campus_34,loss3,Top 20,Hit Ratio,0.66974,0.66351,-0.006229999999999958,-0.9302117239525722
SGL,campus_34,loss3,Top 20,Precision,0.06218,0.0616,-0.0005799999999999972,-0.9327758121582458
SGL,campus_34,loss3,Top 20,Recall,0.6868,0.68455,-0.0022499999999999742,-0.327606290040765
SGL,campus_34,loss3,Top 20,NDCG,0.49447,0.49558,0.0011099999999999999,0.22448277954173154
SGL,campus_34,loss5,Top 3,Hit Ratio,0.37606,0.37456,-0.0015000000000000013,-0.39887252034249887
SGL,campus_34,loss5,Top 3,Precision,0.23275,0.23182,-0.0009300000000000141,-0.39957035445757855
SGL,campus_34,loss5,Top 3,Recall,0.43949,0.43701,-0.0024799999999999822,-0.5642904275410093
SGL,campus_34,loss5,Top 3,NDCG,0.40201,0.40327,0.0012600000000000389,0.3134250391781396
SGL,campus_34,loss5,Top 5,Hit Ratio,0.47536,0.47661,0.0012499999999999734,0.2629585997980422
SGL,campus_34,loss5,Top 5,Precision,0.17652,0.17699,0.0004699999999999982,0.2662587808746874
SGL,campus_34,loss5,Top 5,Recall,0.52822,0.53185,0.003630000000000022,0.687213660974598
SGL,campus_34,loss5,Top 5,NDCG,0.43836,0.44149,0.003129999999999966,0.7140250022812222
SGL,campus_34,loss5,Top 10,Hit Ratio,0.59507,0.59532,0.00024999999999997247,0.042011864150431455
SGL,campus_34,loss5,Top 10,Precision,0.11049,0.11054,4.999999999999449e-05,0.04525296406914154
SGL,campus_34,loss5,Top 10,Recall,0.62991,0.63177,0.0018600000000000838,0.295280278134985
SGL,campus_34,loss5,Top 10,NDCG,0.47639,0.47851,0.0021200000000000108,0.44501353932702425
SGL,campus_34,loss5,Top 20,Hit Ratio,0.66974,0.65953,-0.010210000000000052,-1.524472183235293
SGL,campus_34,loss5,Top 20,Precision,0.06218,0.06123,-0.0009499999999999995,-1.5278224509488574
SGL,campus_34,loss5,Top 20,Recall,0.6868,0.67648,-0.010319999999999996,-1.5026208503203256
SGL,campus_34,loss5,Top 20,NDCG,0.49447,0.49318,-0.0012900000000000134,-0.2608853924403934
SimGCL,campus_10,loss3,Top 3,Hit Ratio,0.22765,0.22802,0.0003700000000000092,0.1625301998682228
SimGCL,campus_10,loss3,Top 3,Precision,0.28155,0.28201,0.00045999999999996044,0.16338128218787443
SimGCL,campus_10,loss3,Top 3,Recall,0.31048,0.3107,0.00021999999999999797,0.07085802628188546
SimGCL,campus_10,loss3,Top 3,NDCG,0.37084,0.37111,0.00026999999999999247,0.07280767986193303
SimGCL,campus_10,loss3,Top 5,Hit Ratio,0.31288,0.3137,0.0008199999999999874,0.2620813091280962
SimGCL,campus_10,loss3,Top 5,Precision,0.23218,0.23279,0.0006099999999999994,0.26272719441812364
SimGCL,campus_10,loss3,Top 5,Recall,0.39771,0.39362,-0.0040899999999999825,-1.0283875185436582
SimGCL,campus_10,loss3,Top 5,NDCG,0.39142,0.39085,-0.0005700000000000149,-0.14562362679475116
SimGCL,campus_10,loss3,Top 10,Hit Ratio,0.4423,0.44581,0.0035099999999999576,0.793579018765534
SimGCL,campus_10,loss3,Top 10,Precision,0.16411,0.16541,0.0012999999999999956,0.7921516056303671
SimGCL,campus_10,loss3,Top 10,Recall,0.50321,0.5063,0.003089999999999926,0.6140577492498014
SimGCL,campus_10,loss3,Top 10,NDCG,0.42196,0.42382,0.0018599999999999728,0.4408000758365657
SimGCL,campus_10,loss3,Top 20,Hit Ratio,0.57889,0.57994,0.0010499999999999954,0.1813816096322264
SimGCL,campus_10,loss3,Top 20,Precision,0.10739,0.10759,0.00020000000000000573,0.18623707980259405
SimGCL,campus_10,loss3,Top 20,Recall,0.60653,0.60466,-0.0018700000000000383,-0.3083112129655645
SimGCL,campus_10,loss3,Top 20,NDCG,0.45827,0.45866,0.00039000000000000146,0.08510266873240697
SimGCL,campus_10,loss5,Top 3,Hit Ratio,0.22765,0.2266,-0.0010499999999999954,-0.4612343509773756
SimGCL,campus_10,loss5,Top 3,Precision,0.28155,0.28025,-0.0013000000000000234,-0.46172971053099743
SimGCL,campus_10,loss5,Top 3,Recall,0.31048,0.30928,-0.0011999999999999789,-0.38649832517391747
SimGCL,campus_10,loss5,Top 3,NDCG,0.37084,0.36859,-0.0022500000000000298,-0.6067306655161335
SimGCL,campus_10,loss5,Top 5,Hit Ratio,0.31288,0.31027,-0.002610000000000001,-0.8341856302735878
SimGCL,campus_10,loss5,Top 5,Precision,0.23218,0.23024,-0.0019399999999999973,-0.8355586183133763
SimGCL,campus_10,loss5,Top 5,Recall,0.39771,0.39322,-0.004489999999999994,-1.128963314978249
SimGCL,campus_10,loss5,Top 5,NDCG,0.39142,0.3879,-0.0035199999999999676,-0.8992897654693086
SimGCL,campus_10,loss5,Top 10,Hit Ratio,0.4423,0.44447,0.0021699999999999497,0.49061722812569514
SimGCL,campus_10,loss5,Top 10,Precision,0.16411,0.16491,0.0007999999999999952,0.48747791115714767
SimGCL,campus_10,loss5,Top 10,Recall,0.50321,0.50402,0.0008099999999999774,0.16096659446353953
SimGCL,campus_10,loss5,Top 10,NDCG,0.42196,0.42131,-0.0006499999999999839,-0.15404303725471227
SimGCL,campus_10,loss5,Top 20,Hit Ratio,0.57889,0.57688,-0.0020100000000000673,-0.34721622415313225
SimGCL,campus_10,loss5,Top 20,Precision,0.10739,0.10702,-0.00036999999999999533,-0.3445385976347847
SimGCL,campus_10,loss5,Top 20,Recall,0.60653,0.59871,-0.00782000000000005,-1.2893014360377968
SimGCL,campus_10,loss5,Top 20,NDCG,0.45827,0.45497,-0.003300000000000025,-0.720099504658831
SimGCL,campus_102,loss3,Top 3,Hit Ratio,0.22161,0.22457,0.0029599999999999904,1.3356797978430532
SimGCL,campus_102,loss3,Top 3,Precision,0.24369,0.24695,0.003260000000000013,1.3377651934835295
SimGCL,campus_102,loss3,Top 3,Recall,0.29365,0.2958,0.0021499999999999853,0.7321641409841597
SimGCL,campus_102,loss3,Top 3,NDCG,0.33265,0.3362,0.0035499999999999976,1.0671877348564551
SimGCL,campus_102,loss3,Top 5,Hit Ratio,0.3037,0.30389,0.00018999999999996797,0.06256173855777673
SimGCL,campus_102,loss3,Top 5,Precision,0.20038,0.20051,0.00012999999999999123,0.06487673420500611
SimGCL,campus_102,loss3,Top 5,Recall,0.37939,0.37718,-0.0022099999999999898,-0.5825140356888663
SimGCL,campus_102,loss3,Top 5,NDCG,0.35435,0.35497,0.0006200000000000094,0.17496825172851968
SimGCL,campus_102,loss3,Top 10,Hit Ratio,0.43278,0.43307,0.00029000000000001247,0.06700864180415281
SimGCL,campus_102,loss3,Top 10,Precision,0.14277,0.14287,9.999999999998899e-05,0.07004272606289065
SimGCL,campus_102,loss3,Top 10,Recall,0.49468,0.4952,0.0005199999999999649,0.10511846041884954
SimGCL,campus_102,loss3,Top 10,NDCG,0.39492,0.39604,0.0011200000000000099,0.28360174212498984
SimGCL,campus_102,loss3,Top 20,Hit Ratio,0.55488,0.55861,0.003730000000000011,0.672217416378318
SimGCL,campus_102,loss3,Top 20,Precision,0.09152,0.09214,0.0006199999999999956,0.6774475524475475
SimGCL,campus_102,loss3,Top 20,Recall,0.5884,0.59815,0.009749999999999925,1.657036029911612
SimGCL,campus_102,loss3,Top 20,NDCG,0.42993,0.4332,0.003269999999999995,0.7605889330821286
SimGCL,campus_102,loss5,Top 3,Hit Ratio,0.22161,0.22151,-9.999999999998899e-05,-0.04512431749469292
SimGCL,campus_102,loss5,Top 3,Precision,0.24369,0.24358,-0.00010999999999999899,-0.04513931634453568
SimGCL,campus_102,loss5,Top 3,Recall,0.29365,0.29109,-0.0025600000000000067,-0.8717861399625427
SimGCL,campus_102,loss5,Top 3,NDCG,0.33265,0.33184,-0.0008099999999999774,-0.24349917330526902
SimGCL,campus_102,loss5,Top 5,Hit Ratio,0.3037,0.30504,0.0013399999999999523,0.4412248929864841
SimGCL,campus_102,loss5,Top 5,Precision,0.20038,0.20126,0.0008799999999999919,0.43916558538775924
SimGCL,campus_102,loss5,Top 5,Recall,0.37939,0.37983,0.00043999999999999595,0.11597564511452488
SimGCL,campus_102,loss5,Top 5,NDCG,0.35435,0.35466,0.00030999999999997696,0.087484125864252
SimGCL,campus_102,loss5,Top 10,Hit Ratio,0.43278,0.43355,0.0007699999999999929,0.17791949720412056
SimGCL,campus_102,loss5,Top 10,Precision,0.14277,0.14302,0.0002500000000000002,0.17510681515724608
SimGCL,campus_102,loss5,Top 10,Recall,0.49468,0.49739,0.00270999999999999,0.5478288994905778
SimGCL,campus_102,loss5,Top 10,NDCG,0.39492,0.39561,0.0006900000000000239,0.1747189304162929
SimGCL,campus_102,loss5,Top 20,Hit Ratio,0.55488,0.55746,0.0025799999999999157,0.46496539792386016
SimGCL,campus_102,loss5,Top 20,Precision,0.09152,0.09195,0.0004299999999999998,0.4698426573426571
SimGCL,campus_102,loss5,Top 20,Recall,0.5884,0.59701,0.008610000000000007,1.463290278721959
SimGCL,campus_102,loss5,Top 20,NDCG,0.42993,0.43213,0.0022000000000000353,0.511711208801441
SimGCL,campus_143,loss3,Top 3,Hit Ratio,0.48928,0.48954,0.00025999999999998247,0.05313930673642546
SimGCL,campus_143,loss3,Top 3,Precision,0.2791,0.27925,0.00014999999999998348,0.05374417771407505
SimGCL,campus_143,loss3,Top 3,Recall,0.54963,0.54874,-0.0008899999999999464,-0.1619271146043605
SimGCL,campus_143,loss3,Top 3,NDCG,0.50969,0.50963,-5.999999999994898e-05,-0.011771861327463553
SimGCL,campus_143,loss3,Top 5,Hit Ratio,0.59416,0.59313,-0.0010299999999999754,-0.17335397872626487
SimGCL,campus_143,loss3,Top 5,Precision,0.20336,0.20301,-0.00035000000000001696,-0.17210857592447726
SimGCL,campus_143,loss3,Top 5,Recall,0.6421,0.63998,-0.0021200000000000108,-0.33016664071017143
SimGCL,campus_143,loss3,Top 5,NDCG,0.54626,0.54559,-0.0006699999999999484,-0.12265221689304515
SimGCL,campus_143,loss3,Top 10,Hit Ratio,0.70034,0.70344,0.0030999999999999917,0.4426421452437376
SimGCL,campus_143,loss3,Top 10,Precision,0.11985,0.12038,0.0005300000000000027,0.44221944096787874
SimGCL,campus_143,loss3,Top 10,Recall,0.72229,0.72485,0.0025600000000000067,0.3544282767309539
SimGCL,campus_143,loss3,Top 10,NDCG,0.57714,0.5782,0.001060000000000061,0.18366427556573117
SimGCL,campus_143,loss3,Top 20,Hit Ratio,0.76879,0.7613,-0.007489999999999997,-0.9742582499772365
SimGCL,campus_143,loss3,Top 20,Precision,0.06578,0.06514,-0.0006400000000000017,-0.9729401033748885
SimGCL,campus_143,loss3,Top 20,Recall,0.77773,0.77114,-0.006589999999999985,-0.8473377650341358
SimGCL,campus_143,loss3,Top 20,NDCG,0.59366,0.59219,-0.0014699999999999713,-0.24761648081392912
SimGCL,campus_143,loss5,Top 3,Hit Ratio,0.48928,0.48592,-0.003359999999999974,-0.686723348593847
SimGCL,campus_143,loss5,Top 3,Precision,0.2791,0.27719,-0.0019100000000000228,-0.6843425295593059
SimGCL,campus_143,loss5,Top 3,Recall,0.54963,0.54683,-0.0027999999999999137,-0.5094336189800254
SimGCL,campus_143,loss5,Top 3,NDCG,0.50969,0.50821,-0.0014799999999999258,-0.290372579411
SimGCL,campus_143,loss5,Top 5,Hit Ratio,0.59416,0.59339,-0.0007700000000000484,-0.12959472196042285
SimGCL,campus_143,loss5,Top 5,Precision,0.20336,0.20309,-0.0002700000000000202,-0.13276947285602883
SimGCL,campus_143,loss5,Top 5,Recall,0.6421,0.63999,-0.0021100000000000563,-0.3286092508955079
SimGCL,campus_143,loss5,Top 5,NDCG,0.54626,0.54557,-0.0006899999999999684,-0.12631347709881163
SimGCL,campus_143,loss5,Top 10,Hit Ratio,0.70034,0.70008,-0.00025999999999992696,-0.037124825084948306
SimGCL,campus_143,loss5,Top 10,Precision,0.11985,0.11981,-3.999999999999837e-05,-0.033375052148517624
SimGCL,campus_143,loss5,Top 10,Recall,0.72229,0.72232,2.999999999997449e-05,0.004153456367937323
SimGCL,campus_143,loss5,Top 10,NDCG,0.57714,0.57717,2.999999999997449e-05,0.005198045534874466
SimGCL,campus_143,loss5,Top 20,Hit Ratio,0.76879,0.76389,-0.0049000000000000155,-0.6373652102654842
SimGCL,campus_143,loss5,Top 20,Precision,0.06578,0.06536,-0.0004200000000000037,-0.6384919428397745
SimGCL,campus_143,loss5,Top 20,Recall,0.77773,0.76917,-0.008560000000000012,-1.10063903925527
SimGCL,campus_143,loss5,Top 20,NDCG,0.59366,0.59196,-0.0016999999999999238,-0.2863591954990944
SimGCL,campus_15,loss3,Top 3,Hit Ratio,0.14274,0.14708,0.004339999999999983,3.0404932044276185
SimGCL,campus_15,loss3,Top 3,Precision,0.23054,0.23756,0.0070199999999999985,3.045024724559729
SimGCL,campus_15,loss3,Top 3,Recall,0.2828,0.28175,-0.0010499999999999954,-0.3712871287128697
SimGCL,campus_15,loss3,Top 3,NDCG,0.32719,0.33196,0.0047699999999999965,1.4578685167639587
SimGCL,campus_15,loss3,Top 5,Hit Ratio,0.20569,0.21188,0.006190000000000001,3.009383052165881
SimGCL,campus_15,loss3,Top 5,Precision,0.19932,0.20532,0.006000000000000005,3.010234798314271
SimGCL,campus_15,loss3,Top 5,Recall,0.35786,0.35635,-0.0015100000000000113,-0.4219527189403709
SimGCL,campus_15,loss3,Top 5,NDCG,0.35374,0.35722,0.003479999999999983,0.9837733928874267
SimGCL,campus_15,loss3,Top 10,Hit Ratio,0.33056,0.33724,0.006679999999999964,2.020813165537259
SimGCL,campus_15,loss3,Top 10,Precision,0.16017,0.1634,0.003229999999999983,2.016607354685636
SimGCL,campus_15,loss3,Top 10,Recall,0.46995,0.46436,-0.005589999999999984,-1.1894882434301488
SimGCL,campus_15,loss3,Top 10,NDCG,0.38931,0.38888,-0.00042999999999998595,-0.11045182502375639
SimGCL,campus_15,loss3,Top 20,Hit Ratio,0.49727,0.50461,0.007340000000000013,1.4760592836889443
SimGCL,campus_15,loss3,Top 20,Precision,0.12047,0.12225,0.0017800000000000038,1.4775462770814343
SimGCL,campus_15,loss3,Top 20,Recall,0.56827,0.56793,-0.00034000000000000696,-0.05983071427314603
SimGCL,campus_15,loss3,Top 20,NDCG,0.42405,0.42397,-7.999999999996898e-05,-0.018865699799544625
SimGCL,campus_15,loss5,Top 3,Hit Ratio,0.14274,0.14758,0.004839999999999983,3.390780439960756
SimGCL,campus_15,loss5,Top 3,Precision,0.23054,0.23835,0.007810000000000011,3.3876984471241482
SimGCL,campus_15,loss5,Top 3,Recall,0.2828,0.27817,-0.004630000000000023,-1.6371994342291454
SimGCL,campus_15,loss5,Top 3,NDCG,0.32719,0.33309,0.005900000000000016,1.8032335951587812
SimGCL,campus_15,loss5,Top 5,Hit Ratio,0.20569,0.21093,0.005239999999999995,2.547522971461906
SimGCL,campus_15,loss5,Top 5,Precision,0.19932,0.20441,0.005090000000000011,2.5536825205699434
SimGCL,campus_15,loss5,Top 5,Recall,0.35786,0.35235,-0.005510000000000015,-1.5397082658022732
SimGCL,campus_15,loss5,Top 5,NDCG,0.35374,0.35678,0.003039999999999987,0.8593882512579825
SimGCL,campus_15,loss5,Top 10,Hit Ratio,0.33056,0.33724,0.006679999999999964,2.020813165537259
SimGCL,campus_15,loss5,Top 10,Precision,0.16017,0.1634,0.003229999999999983,2.016607354685636
SimGCL,campus_15,loss5,Top 10,Recall,0.46995,0.46127,-0.008679999999999966,-1.8470050005319643
SimGCL,campus_15,loss5,Top 10,NDCG,0.38931,0.38866,-0.0006499999999999839,-0.16696206108242376
SimGCL,campus_15,loss5,Top 20,Hit Ratio,0.49727,0.50502,0.007750000000000035,1.5585094616606743
SimGCL,campus_15,loss5,Top 20,Precision,0.12047,0.12235,0.0018800000000000067,1.5605544948950003
SimGCL,campus_15,loss5,Top 20,Recall,0.56827,0.56744,-0.0008299999999999974,-0.14605733190208833
SimGCL,campus_15,loss5,Top 20,NDCG,0.42405,0.42422,0.00017000000000000348,0.040089612074048694
SimGCL,campus_34,loss3,Top 3,Hit Ratio,0.37506,0.37531,0.00024999999999997247,0.0666560017063863
SimGCL,campus_34,loss3,Top 3,Precision,0.23213,0.23229,0.00015999999999999348,0.06892689441261082
SimGCL,campus_34,loss3,Top 3,Recall,0.43565,0.43748,0.0018299999999999983,0.420061976357167
SimGCL,campus_34,loss3,Top 3,NDCG,0.40185,0.40502,0.003170000000000006,0.7888515615279349
SimGCL,campus_34,loss3,Top 5,Hit Ratio,0.47287,0.48158,0.008709999999999996,1.8419438746378487
SimGCL,campus_34,loss3,Top 5,Precision,0.1756,0.17884,0.003239999999999993,1.8451025056947568
SimGCL,campus_34,loss3,Top 5,Recall,0.52643,0.53434,0.007910000000000084,1.5025739414547203
SimGCL,campus_34,loss3,Top 5,NDCG,0.43839,0.44491,0.006520000000000026,1.487260202103156
SimGCL,campus_34,loss3,Top 10,Hit Ratio,0.59159,0.59383,0.0022400000000000198,0.378640612586423
SimGCL,campus_34,loss3,Top 10,Precision,0.10984,0.11026,0.0004200000000000037,0.3823743627093989
SimGCL,campus_34,loss3,Top 10,Recall,0.62772,0.63033,0.002610000000000001,0.4157904798317723
SimGCL,campus_34,loss3,Top 10,NDCG,0.47628,0.4806,0.004320000000000046,0.9070294784580596
SimGCL,campus_34,loss3,Top 20,Hit Ratio,0.666,0.66501,-0.0009900000000000464,-0.1486486486486556
SimGCL,campus_34,loss3,Top 20,Precision,0.06183,0.06174,-8.99999999999998e-05,-0.14556040756914088
SimGCL,campus_34,loss3,Top 20,Recall,0.68354,0.68407,0.0005299999999999194,0.07753752523625822
SimGCL,campus_34,loss3,Top 20,NDCG,0.49416,0.49774,0.0035800000000000276,0.7244617128055747
SimGCL,campus_34,loss5,Top 3,Hit Ratio,0.37506,0.37183,-0.0032300000000000106,-0.8611955420466086
SimGCL,campus_34,loss5,Top 3,Precision,0.23213,0.23013,-0.0020000000000000018,-0.861586180157671
SimGCL,campus_34,loss5,Top 3,Recall,0.43565,0.43434,-0.0013099999999999778,-0.30070010329392355
SimGCL,campus_34,loss5,Top 3,NDCG,0.40185,0.40303,0.0011800000000000144,0.29364190618390307
SimGCL,campus_34,loss5,Top 5,Hit Ratio,0.47287,0.4781,0.005230000000000012,1.1060122232326035
SimGCL,campus_34,loss5,Top 5,Precision,0.1756,0.17754,0.0019399999999999973,1.1047835990888366
SimGCL,campus_34,loss5,Top 5,Recall,0.52643,0.53107,0.0046400000000000885,0.8814087343046728
SimGCL,campus_34,loss5,Top 5,NDCG,0.43839,0.44314,0.0047499999999999765,1.0835101165628724
SimGCL,campus_34,loss5,Top 10,Hit Ratio,0.59159,0.60179,0.010200000000000098,1.7241670751703204
SimGCL,campus_34,loss5,Top 10,Precision,0.10984,0.11174,0.0019000000000000128,1.7297887836853723
SimGCL,campus_34,loss5,Top 10,Recall,0.62772,0.6377,0.0099800000000001,1.5898808385904704
SimGCL,campus_34,loss5,Top 10,NDCG,0.47628,0.48259,0.006310000000000038,1.3248509280255392
SimGCL,campus_34,loss5,Top 20,Hit Ratio,0.666,0.66575,-0.0002500000000000835,-0.03753753753755007
SimGCL,campus_34,loss5,Top 20,Precision,0.06183,0.06181,-2.0000000000006124e-05,-0.032346757237596835
SimGCL,campus_34,loss5,Top 20,Recall,0.68354,0.68636,0.0028199999999999337,0.41255815314391747
SimGCL,campus_34,loss5,Top 20,NDCG,0.49416,0.49805,0.0038900000000000046,0.7871944309535382
XSimGCL,campus_10,loss3,Top 3,Hit Ratio,0.22735,0.22869,0.0013400000000000079,0.5893996041345977
XSimGCL,campus_10,loss3,Top 3,Precision,0.28118,0.28284,0.0016599999999999948,0.5903691585461253
XSimGCL,campus_10,loss3,Top 3,Recall,0.30366,0.3064,0.00274000000000002,0.9023249687150169
XSimGCL,campus_10,loss3,Top 3,NDCG,0.36805,0.3694,0.0013500000000000179,0.3667979894036185
XSimGCL,campus_10,loss3,Top 5,Hit Ratio,0.31057,0.31072,0.00014999999999998348,0.04829829024052017
XSimGCL,campus_10,loss3,Top 5,Precision,0.23046,0.23057,0.00010999999999999899,0.04773062570511108
XSimGCL,campus_10,loss3,Top 5,Recall,0.38638,0.39047,0.0040899999999999825,1.0585434028676388
XSimGCL,campus_10,loss3,Top 5,NDCG,0.38521,0.38662,0.0014100000000000223,0.36603411126399166
XSimGCL,campus_10,loss3,Top 10,Hit Ratio,0.44126,0.44439,0.0031300000000000217,0.7093323664052988
XSimGCL,campus_10,loss3,Top 10,Precision,0.16372,0.16489,0.0011700000000000044,0.7146347422428564
XSimGCL,campus_10,loss3,Top 10,Recall,0.50004,0.50037,0.00032999999999994145,0.0659947204223545
XSimGCL,campus_10,loss3,Top 10,NDCG,0.41768,0.41896,0.0012800000000000034,0.3064547021643371
XSimGCL,campus_10,loss3,Top 20,Hit Ratio,0.57837,0.578,-0.0003700000000000925,-0.06397288932691744
XSimGCL,campus_10,loss3,Top 20,Precision,0.1073,0.10723,-7.000000000000062e-05,-0.06523765144454856
XSimGCL,campus_10,loss3,Top 20,Recall,0.60288,0.59955,-0.003329999999999944,-0.5523487261146405
XSimGCL,campus_10,loss3,Top 20,NDCG,0.45376,0.45365,-0.00010999999999999899,-0.024241889985895406
XSimGCL,campus_10,loss5,Top 3,Hit Ratio,0.22735,0.22802,0.0006700000000000039,0.29469980206729884
XSimGCL,campus_10,loss5,Top 3,Precision,0.28118,0.28201,0.0008299999999999974,0.29518457927306263
XSimGCL,campus_10,loss5,Top 3,Recall,0.30366,0.30651,0.002850000000000019,0.9385496937364222
XSimGCL,campus_10,loss5,Top 3,NDCG,0.36805,0.37099,0.002939999999999998,0.7988045102567582
XSimGCL,campus_10,loss5,Top 5,Hit Ratio,0.31057,0.31139,0.0008199999999999874,0.2640306533148686
XSimGCL,campus_10,loss5,Top 5,Precision,0.23046,0.23107,0.0006099999999999994,0.2646880152738
XSimGCL,campus_10,loss5,Top 5,Recall,0.38638,0.38887,0.0024899999999999922,0.6444432941663627
XSimGCL,campus_10,loss5,Top 5,NDCG,0.38521,0.38817,0.002960000000000018,0.7684120349939041
XSimGCL,campus_10,loss5,Top 10,Hit Ratio,0.44126,0.44499,0.003730000000000011,0.8453066219462475
XSimGCL,campus_10,loss5,Top 10,Precision,0.16372,0.16511,0.0013900000000000023,0.8490105057415114
XSimGCL,campus_10,loss5,Top 10,Recall,0.50004,0.50029,0.00024999999999997247,0.04999600031996889
XSimGCL,campus_10,loss5,Top 10,NDCG,0.41768,0.42033,0.0026499999999999857,0.6344570005745991
XSimGCL,campus_10,loss5,Top 20,Hit Ratio,0.57837,0.57725,-0.0011200000000000099,-0.19364766498954125
XSimGCL,campus_10,loss5,Top 20,Precision,0.1073,0.10709,-0.00021000000000000185,-0.19571295433364572
XSimGCL,campus_10,loss5,Top 20,Recall,0.60288,0.59936,-0.0035199999999999676,-0.5838641188959607
XSimGCL,campus_10,loss5,Top 20,NDCG,0.45376,0.455,0.0012400000000000189,0.273272214386464
XSimGCL,campus_102,loss3,Top 3,Hit Ratio,0.22228,0.22266,0.00037999999999999146,0.17095555155659142
XSimGCL,campus_102,loss3,Top 3,Precision,0.24442,0.24484,0.0004200000000000037,0.1718353653547188
XSimGCL,campus_102,loss3,Top 3,Recall,0.29045,0.28939,-0.0010600000000000054,-0.3649509381993477
XSimGCL,campus_102,loss3,Top 3,NDCG,0.33275,0.33246,-0.00029000000000001247,-0.08715251690458678
XSimGCL,campus_102,loss3,Top 5,Hit Ratio,0.30399,0.30476,0.0007699999999999929,0.2532978058488743
XSimGCL,campus_102,loss3,Top 5,Precision,0.20057,0.20107,0.0005000000000000004,0.24928952485416583
XSimGCL,campus_102,loss3,Top 5,Recall,0.37734,0.37598,-0.0013600000000000279,-0.36041766046537016
XSimGCL,campus_102,loss3,Top 5,NDCG,0.35358,0.35318,-0.00040000000000001146,-0.11312857062051344
