Model,Campus,Loss,TopK,Metric,Baseline(loss0),Value,AbsDiff,RelDiff(%)
XSimGCL,campus_34,loss4,Top 5,Recall,0.52857,0.52333,-0.005240000000000022,-0.9913540306865736
XSimGCL,campus_34,loss4,Top 5,NDCG,0.44194,0.43131,-0.010629999999999973,-2.405303887405524
XSimGCL,campus_34,loss4,Top 10,Hit Ratio,0.59333,0.59034,-0.002990000000000048,-0.5039354153675102
XSimGCL,campus_34,loss4,Top 10,Precision,0.11017,0.10961,-0.0005600000000000049,-0.5083053462830217
XSimGCL,campus_34,loss4,Top 10,Recall,0.62926,0.62644,-0.0028200000000000447,-0.4481454406763571
XSimGCL,campus_34,loss4,Top 10,NDCG,0.47952,0.47012,-0.00940000000000002,-1.9602936269602977
XSimGCL,campus_34,loss4,Top 20,Hit Ratio,0.66999,0.67048,0.0004899999999999904,0.07313541993163936
XSimGCL,campus_34,loss4,Top 20,Precision,0.0622,0.06225,5.000000000000143e-05,0.08038585209003446
XSimGCL,campus_34,loss4,Top 20,Recall,0.68789,0.69251,0.0046199999999999575,0.6716190088531535
XSimGCL,campus_34,loss4,Top 20,NDCG,0.49819,0.49094,-0.007250000000000034,-1.4552680704149088
XSimGCL,campus_34,loss5,Top 3,Hit Ratio,0.37506,0.37606,0.0010000000000000009,0.2666240068255748
XSimGCL,campus_34,loss5,Top 3,Precision,0.23213,0.23275,0.0006200000000000094,0.26709171584888186
XSimGCL,campus_34,loss5,Top 3,Recall,0.43524,0.43613,0.0008900000000000019,0.2044848819042372
XSimGCL,campus_34,loss5,Top 3,NDCG,0.40479,0.40596,0.0011700000000000044,0.28903876083895463
XSimGCL,campus_34,loss5,Top 5,Hit Ratio,0.47461,0.47312,-0.0014899999999999913,-0.3139419734097451
XSimGCL,campus_34,loss5,Top 5,Precision,0.17625,0.17569,-0.0005599999999999772,-0.3177304964538878
XSimGCL,campus_34,loss5,Top 5,Recall,0.52857,0.52707,-0.0014999999999999458,-0.2837845507690459
XSimGCL,campus_34,loss5,Top 5,NDCG,0.44194,0.44211,0.00017000000000000348,0.03846676019369224
XSimGCL,campus_34,loss5,Top 10,Hit Ratio,0.59333,0.59009,-0.0032400000000000206,-0.5460704835420458
XSimGCL,campus_34,loss5,Top 10,Precision,0.11017,0.10957,-0.0006000000000000033,-0.5446128710175213
XSimGCL,campus_34,loss5,Top 10,Recall,0.62926,0.625,-0.0042600000000000415,-0.6769856657025779
XSimGCL,campus_34,loss5,Top 10,NDCG,0.47952,0.47879,-0.0007300000000000084,-0.15223556890223733
XSimGCL,campus_34,loss5,Top 20,Hit Ratio,0.66999,0.66526,-0.004730000000000012,-0.7059806862789014
XSimGCL,campus_34,loss5,Top 20,Precision,0.0622,0.06176,-0.00043999999999999595,-0.7073954983922764
XSimGCL,campus_34,loss5,Top 20,Recall,0.68789,0.68484,-0.003049999999999997,-0.4433848435069557
XSimGCL,campus_34,loss5,Top 20,NDCG,0.49819,0.49755,-0.0006400000000000294,-0.12846504345732138
